orig_idx,failureType,y
278538,[['Random']],6
717466,[['none']],8
797067,[['none']],8
640552,[['none']],8
849,[['none']],8
740255,[['none']],8
763355,[['none']],8
766697,[['none']],8
701035,[['none']],8
714020,[['none']],8
646351,[['Scratch']],7
6391,[['none']],8
86803,[['Edge-Loc']],2
757147,[['none']],8
697262,[['none']],8
144865,[['Edge-Ring']],3
700114,[['none']],8
760074,[['none']],8
21029,[['Edge-Ring']],3
244814,[['none']],8
4763,[['none']],8
740306,[['none']],8
782011,[['none']],8
760826,[['none']],8
775462,[['none']],8
704390,[['Edge-Loc']],2
648092,[['none']],8
650321,[['Loc']],4
199624,[['Edge-Ring']],3
805497,[['none']],8
721373,[['none']],8
781604,[['none']],8
720191,[['none']],8
701363,[['none']],8
798685,[['none']],8
95389,[['Edge-Ring']],3
730925,[['none']],8
650995,[['none']],8
83104,[['Edge-Loc']],2
694376,[['none']],8
743915,[['Edge-Ring']],3
810593,[['none']],8
755151,[['none']],8
759638,[['none']],8
794184,[['none']],8
775549,[['none']],8
771058,[['none']],8
688567,[['none']],8
710621,[['none']],8
803028,[['none']],8
706495,[['none']],8
764083,[['none']],8
649699,[['none']],8
716856,[['none']],8
678869,[['none']],8
736918,[['none']],8
587254,[['Center']],0
783038,[['none']],8
701925,[['none']],8
314,[['none']],8
758942,[['none']],8
713742,[['none']],8
765341,[['none']],8
692977,[['none']],8
758286,[['none']],8
750282,[['none']],8
612506,[['Edge-Loc']],2
685094,[['none']],8
769785,[['none']],8
727549,[['none']],8
363267,[['Edge-Loc']],2
21006,[['Edge-Ring']],3
692444,[['none']],8
782833,[['none']],8
686347,[['none']],8
762016,[['none']],8
3389,[['none']],8
808179,[['none']],8
782043,[['none']],8
712617,[['none']],8
782767,[['none']],8
650769,[['none']],8
807149,[['none']],8
775089,[['none']],8
705626,[['none']],8
759150,[['none']],8
769895,[['none']],8
687647,[['none']],8
803995,[['none']],8
187914,[['Edge-Ring']],3
698397,[['none']],8
779215,[['none']],8
3645,[['none']],8
777097,[['none']],8
777171,[['none']],8
701522,[['none']],8
758990,[['none']],8
791367,[['none']],8
240676,[['Edge-Ring']],3
777319,[['none']],8
767971,[['none']],8
6140,[['none']],8
711283,[['none']],8
808103,[['none']],8
724349,[['none']],8
19377,[['Random']],6
771280,[['none']],8
691176,[['none']],8
648967,[['none']],8
4267,[['none']],8
700828,[['none']],8
798414,[['none']],8
250584,[['none']],8
641800,[['none']],8
687945,[['none']],8
715759,[['none']],8
646143,[['none']],8
699107,[['none']],8
795456,[['none']],8
736223,[['none']],8
778149,[['none']],8
743659,[['none']],8
249361,[['none']],8
777843,[['none']],8
754711,[['none']],8
708572,[['none']],8
650121,[['none']],8
363781,[['Random']],6
764171,[['none']],8
588457,[['Center']],0
745407,[['none']],8
678502,[['none']],8
658022,[['none']],8
641326,[['none']],8
800757,[['none']],8
720804,[['none']],8
799390,[['none']],8
642336,[['none']],8
766624,[['none']],8
738915,[['none']],8
780207,[['none']],8
682636,[['none']],8
675048,[['none']],8
791779,[['none']],8
645307,[['none']],8
705312,[['none']],8
756472,[['none']],8
646476,[['none']],8
655301,[['none']],8
768447,[['none']],8
784832,[['none']],8
640856,[['none']],8
807232,[['none']],8
702216,[['none']],8
758375,[['none']],8
788608,[['none']],8
740048,[['none']],8
786873,[['none']],8
775676,[['none']],8
590214,[['Center']],0
800260,[['none']],8
340064,[['Loc']],4
773454,[['none']],8
783342,[['none']],8
701924,[['none']],8
657691,[['none']],8
653102,[['none']],8
777228,[['none']],8
762641,[['Center']],0
691539,[['none']],8
808394,[['none']],8
739682,[['none']],8
693161,[['none']],8
804597,[['none']],8
769345,[['none']],8
690277,[['none']],8
744141,[['Edge-Ring']],3
410596,[['Edge-Ring']],3
748108,[['none']],8
154776,[['Edge-Ring']],3
737213,[['none']],8
679186,[['none']],8
703546,[['none']],8
717054,[['Scratch']],7
713008,[['none']],8
191590,[['Random']],6
788494,[['none']],8
629040,[['Center']],0
803864,[['none']],8
744973,[['none']],8
716682,[['Loc']],4
770930,[['none']],8
788126,[['none']],8
350467,[['Edge-Ring']],3
2874,[['none']],8
787957,[['none']],8
792976,[['none']],8
783852,[['none']],8
691515,[['none']],8
796183,[['none']],8
700686,[['none']],8
796288,[['none']],8
779543,[['none']],8
748155,[['none']],8
221308,[['Edge-Ring']],3
21165,[['Edge-Ring']],3
784585,[['none']],8
686499,[['none']],8
777291,[['none']],8
737005,[['none']],8
644588,[['none']],8
7013,[['none']],8
718384,[['none']],8
187170,[['Edge-Ring']],3
640779,[['none']],8
794601,[['none']],8
648421,[['none']],8
701734,[['none']],8
726368,[['none']],8
743800,[['none']],8
698163,[['none']],8
704811,[['none']],8
643139,[['none']],8
772680,[['none']],8
788654,[['none']],8
809226,[['none']],8
687574,[['none']],8
689691,[['none']],8
328672,[['Edge-Ring']],3
650179,[['none']],8
787423,[['none']],8
687576,[['Edge-Loc']],2
762930,[['none']],8
787322,[['none']],8
245095,[['none']],8
739933,[['none']],8
745442,[['none']],8
730398,[['none']],8
752765,[['none']],8
675893,[['none']],8
679211,[['none']],8
660416,[['none']],8
799836,[['none']],8
780177,[['none']],8
715172,[['none']],8
716002,[['none']],8
655360,[['none']],8
746251,[['none']],8
709039,[['none']],8
675582,[['none']],8
782065,[['none']],8
679064,[['none']],8
655624,[['none']],8
806420,[['none']],8
750364,[['none']],8
656692,[['none']],8
682218,[['none']],8
771661,[['none']],8
699708,[['none']],8
656762,[['none']],8
641714,[['none']],8
700196,[['none']],8
792693,[['none']],8
654771,[['none']],8
701175,[['none']],8
778354,[['none']],8
651540,[['none']],8
696003,[['none']],8
655594,[['none']],8
786082,[['none']],8
6956,[['none']],8
689027,[['none']],8
690180,[['none']],8
329189,[['Edge-Ring']],3
733752,[['none']],8
793969,[['none']],8
731124,[['none']],8
709899,[['none']],8
680003,[['none']],8
242138,[['none']],8
720808,[['none']],8
772372,[['none']],8
707181,[['none']],8
783161,[['none']],8
770866,[['none']],8
703343,[['Edge-Loc']],2
126397,[['Random']],6
797140,[['none']],8
736721,[['none']],8
811369,[['none']],8
731651,[['none']],8
676697,[['none']],8
651742,[['none']],8
346950,[['Edge-Ring']],3
694960,[['Scratch']],7
808971,[['none']],8
800203,[['none']],8
360298,[['Edge-Ring']],3
787578,[['none']],8
795408,[['none']],8
648889,[['none']],8
755707,[['none']],8
699921,[['none']],8
731878,[['none']],8
771563,[['none']],8
769630,[['Edge-Loc']],2
2509,[['none']],8
690940,[['none']],8
802216,[['none']],8
789912,[['none']],8
772288,[['none']],8
1573,[['none']],8
707305,[['none']],8
789992,[['none']],8
808728,[['none']],8
709644,[['none']],8
766422,[['none']],8
709500,[['none']],8
738265,[['none']],8
221142,[['Edge-Ring']],3
252219,[['none']],8
736409,[['none']],8
253039,[['none']],8
796087,[['none']],8
800145,[['none']],8
683914,[['none']],8
654115,[['none']],8
772929,[['Loc']],4
753365,[['none']],8
674054,[['Loc']],4
755989,[['none']],8
657977,[['none']],8
698418,[['none']],8
3746,[['none']],8
651161,[['none']],8
757044,[['none']],8
807285,[['none']],8
792501,[['none']],8
762199,[['none']],8
200004,[['Edge-Ring']],3
709046,[['none']],8
807639,[['none']],8
659347,[['none']],8
587634,[['Center']],0
3411,[['none']],8
714794,[['none']],8
2361,[['none']],8
794111,[['none']],8
699713,[['none']],8
683672,[['Edge-Loc']],2
747192,[['none']],8
705976,[['none']],8
712677,[['none']],8
407120,[['Loc']],4
370222,[['Loc']],4
204,[['none']],8
252387,[['none']],8
365660,[['Center']],0
753165,[['none']],8
691913,[['none']],8
44333,[['Loc']],4
1941,[['none']],8
744335,[['Edge-Ring']],3
182596,[['Edge-Ring']],3
717684,[['none']],8
780396,[['none']],8
675097,[['none']],8
806936,[['none']],8
699205,[['none']],8
802288,[['Edge-Loc']],2
650633,[['none']],8
678062,[['none']],8
658632,[['none']],8
643814,[['none']],8
758280,[['none']],8
677213,[['none']],8
798124,[['none']],8
802563,[['none']],8
720301,[['none']],8
647663,[['none']],8
785600,[['none']],8
642285,[['none']],8
779548,[['none']],8
253228,[['none']],8
795416,[['none']],8
692129,[['none']],8
746874,[['none']],8
245674,[['none']],8
677113,[['none']],8
231245,[['Edge-Ring']],3
683706,[['none']],8
686187,[['none']],8
765481,[['none']],8
738924,[['none']],8
1653,[['none']],8
706852,[['none']],8
251818,[['none']],8
797767,[['none']],8
717553,[['none']],8
677015,[['none']],8
398668,[['Loc']],4
688606,[['none']],8
810588,[['none']],8
778919,[['none']],8
681462,[['none']],8
808127,[['none']],8
716431,[['none']],8
746676,[['none']],8
691480,[['none']],8
809815,[['none']],8
800732,[['none']],8
809542,[['none']],8
794655,[['none']],8
787313,[['none']],8
4026,[['none']],8
711545,[['none']],8
694629,[['none']],8
805114,[['none']],8
689867,[['Loc']],4
763646,[['none']],8
714437,[['none']],8
798765,[['Edge-Ring']],3
643058,[['Loc']],4
798990,[['none']],8
199820,[['Edge-Ring']],3
3211,[['none']],8
770921,[['none']],8
714289,[['none']],8
720538,[['none']],8
629047,[['Center']],0
174347,[['Edge-Ring']],3
715221,[['none']],8
695179,[['none']],8
685735,[['none']],8
735240,[['none']],8
575516,[['Edge-Loc']],2
798202,[['none']],8
709413,[['none']],8
686492,[['none']],8
692867,[['none']],8
210,[['none']],8
778402,[['Scratch']],7
746268,[['none']],8
683991,[['Loc']],4
691276,[['none']],8
743510,[['none']],8
802211,[['none']],8
722116,[['none']],8
710512,[['none']],8
695092,[['none']],8
644236,[['none']],8
683383,[['none']],8
628505,[['Center']],0
678751,[['none']],8
629019,[['Center']],0
376998,[['Edge-Ring']],3
810921,[['none']],8
701480,[['none']],8
643820,[['none']],8
597013,[['Edge-Loc']],2
587203,[['Center']],0
683350,[['none']],8
700899,[['Edge-Loc']],2
723505,[['none']],8
680292,[['none']],8
784141,[['none']],8
772166,[['none']],8
797764,[['none']],8
265134,[['Edge-Ring']],3
377040,[['Edge-Ring']],3
777521,[['none']],8
789298,[['none']],8
794660,[['none']],8
801244,[['none']],8
188247,[['Edge-Ring']],3
699063,[['none']],8
705791,[['none']],8
724291,[['none']],8
653173,[['none']],8
806423,[['none']],8
770231,[['none']],8
766604,[['Random']],6
771704,[['Loc']],4
578111,[['Edge-Loc']],2
802401,[['none']],8
687335,[['none']],8
695469,[['none']],8
6733,[['none']],8
724907,[['none']],8
734703,[['none']],8
590957,[['Center']],0
677722,[['none']],8
722039,[['none']],8
693896,[['none']],8
783567,[['none']],8
647758,[['none']],8
585,[['none']],8
783985,[['none']],8
796656,[['none']],8
652190,[['none']],8
766647,[['none']],8
751739,[['none']],8
721426,[['none']],8
810513,[['Loc']],4
243570,[['Edge-Ring']],3
744864,[['none']],8
7621,[['none']],8
742828,[['none']],8
658349,[['none']],8
85881,[['Edge-Loc']],2
681956,[['Donut']],1
795993,[['none']],8
404498,[['Center']],0
696001,[['Edge-Loc']],2
708823,[['none']],8
658631,[['none']],8
251868,[['none']],8
774510,[['none']],8
718675,[['none']],8
1407,[['none']],8
808684,[['none']],8
587682,[['Center']],0
706820,[['none']],8
693641,[['none']],8
279571,[['Donut']],1
199894,[['Edge-Ring']],3
350443,[['Edge-Ring']],3
681658,[['none']],8
677350,[['none']],8
706726,[['none']],8
760008,[['none']],8
760047,[['none']],8
799171,[['none']],8
770790,[['none']],8
712611,[['none']],8
760371,[['none']],8
676695,[['none']],8
750912,[['none']],8
740395,[['none']],8
786215,[['none']],8
717816,[['none']],8
795965,[['none']],8
759096,[['none']],8
244781,[['none']],8
21375,[['Edge-Ring']],3
652482,[['none']],8
705028,[['none']],8
788799,[['none']],8
711413,[['none']],8
686203,[['none']],8
788758,[['none']],8
702483,[['none']],8
683763,[['none']],8
577823,[['Loc']],4
767732,[['none']],8
767194,[['none']],8
653757,[['none']],8
707599,[['none']],8
773967,[['none']],8
573975,[['Center']],0
685853,[['none']],8
704165,[['none']],8
776781,[['none']],8
800590,[['none']],8
720728,[['none']],8
697985,[['none']],8
703451,[['none']],8
696599,[['none']],8
772393,[['none']],8
708598,[['none']],8
808591,[['none']],8
735435,[['none']],8
761328,[['none']],8
753648,[['none']],8
750071,[['none']],8
707689,[['none']],8
716687,[['none']],8
696466,[['none']],8
251182,[['Random']],6
760151,[['none']],8
746831,[['none']],8
694774,[['Loc']],4
21048,[['Edge-Ring']],3
804201,[['none']],8
1319,[['none']],8
766169,[['none']],8
787579,[['none']],8
653017,[['none']],8
252200,[['none']],8
803263,[['none']],8
709891,[['none']],8
680587,[['none']],8
3449,[['none']],8
745637,[['none']],8
715495,[['none']],8
713487,[['none']],8
793865,[['none']],8
795625,[['none']],8
761603,[['none']],8
651924,[['none']],8
749341,[['none']],8
756309,[['none']],8
688909,[['none']],8
659197,[['Scratch']],7
729633,[['none']],8
732005,[['none']],8
108655,[['Loc']],4
714851,[['none']],8
692666,[['none']],8
760599,[['Center']],0
724955,[['none']],8
187945,[['Edge-Ring']],3
743991,[['Edge-Ring']],3
770893,[['none']],8
721395,[['none']],8
754505,[['none']],8
2588,[['none']],8
141378,[['Edge-Ring']],3
656359,[['none']],8
781567,[['none']],8
809189,[['none']],8
752977,[['none']],8
734916,[['none']],8
717606,[['none']],8
659206,[['none']],8
750683,[['none']],8
679185,[['none']],8
747877,[['none']],8
21070,[['Edge-Ring']],3
790600,[['none']],8
709781,[['none']],8
687674,[['none']],8
649708,[['none']],8
781346,[['none']],8
760839,[['none']],8
1108,[['none']],8
657865,[['none']],8
752217,[['none']],8
766021,[['none']],8
784798,[['none']],8
735567,[['none']],8
157664,[['Edge-Ring']],3
660418,[['none']],8
762671,[['none']],8
737887,[['none']],8
775764,[['none']],8
761745,[['none']],8
698031,[['none']],8
719086,[['none']],8
730732,[['none']],8
775921,[['none']],8
714582,[['none']],8
752891,[['none']],8
591921,[['Center']],0
761525,[['none']],8
735314,[['none']],8
394968,[['Center']],0
248079,[['Scratch']],7
756137,[['none']],8
699011,[['none']],8
786392,[['none']],8
747433,[['none']],8
736330,[['none']],8
767558,[['Edge-Loc']],2
767001,[['none']],8
19494,[['Edge-Ring']],3
769529,[['none']],8
187898,[['Edge-Ring']],3
650605,[['none']],8
804477,[['none']],8
174191,[['Edge-Loc']],2
743319,[['none']],8
779478,[['none']],8
773003,[['none']],8
787270,[['none']],8
699836,[['none']],8
688514,[['none']],8
760132,[['none']],8
688407,[['none']],8
692072,[['none']],8
759896,[['none']],8
199873,[['Edge-Ring']],3
802152,[['none']],8
785177,[['none']],8
758724,[['none']],8
767056,[['none']],8
363686,[['Edge-Loc']],2
649017,[['none']],8
775913,[['none']],8
5732,[['none']],8
728009,[['none']],8
784426,[['none']],8
710467,[['none']],8
768627,[['none']],8
768907,[['none']],8
650908,[['none']],8
76529,[['Edge-Loc']],2
656486,[['none']],8
697052,[['none']],8
641569,[['none']],8
712534,[['none']],8
687700,[['none']],8
782325,[['none']],8
709898,[['none']],8
804697,[['none']],8
693972,[['none']],8
673969,[['none']],8
715260,[['none']],8
801819,[['none']],8
700432,[['none']],8
253022,[['none']],8
766464,[['none']],8
686840,[['none']],8
787840,[['none']],8
145098,[['Edge-Ring']],3
718349,[['none']],8
587824,[['Center']],0
705644,[['none']],8
687988,[['none']],8
336107,[['Loc']],4
587418,[['Center']],0
778833,[['none']],8
805541,[['none']],8
706210,[['none']],8
757563,[['none']],8
699779,[['none']],8
774975,[['none']],8
780589,[['none']],8
783874,[['none']],8
807429,[['none']],8
675211,[['none']],8
756968,[['Edge-Loc']],2
760082,[['none']],8
727982,[['none']],8
691082,[['none']],8
759004,[['none']],8
705893,[['none']],8
776756,[['none']],8
653401,[['none']],8
719185,[['none']],8
716605,[['none']],8
809949,[['none']],8
19229,[['Random']],6
644157,[['none']],8
724511,[['none']],8
642188,[['none']],8
735295,[['none']],8
683974,[['none']],8
782417,[['none']],8
456433,[['Edge-Ring']],3
811353,[['none']],8
697468,[['none']],8
778497,[['none']],8
647178,[['none']],8
649643,[['none']],8
743081,[['none']],8
761561,[['none']],8
791417,[['none']],8
648619,[['none']],8
699502,[['none']],8
768152,[['none']],8
726601,[['none']],8
691198,[['none']],8
800407,[['none']],8
697462,[['none']],8
681527,[['none']],8
691704,[['none']],8
385205,[['Edge-Ring']],3
675246,[['none']],8
795814,[['none']],8
645709,[['none']],8
525970,[['Center']],0
753361,[['none']],8
705734,[['none']],8
782194,[['none']],8
777322,[['none']],8
6258,[['none']],8
21142,[['Edge-Ring']],3
677462,[['none']],8
756261,[['none']],8
701214,[['none']],8
758190,[['none']],8
659761,[['none']],8
704319,[['none']],8
294363,[['Edge-Ring']],3
753620,[['none']],8
